frame,frame.dlt,frame.time,frame.offset_shift,frame.time_epoch,frame.time_delta,frame.time_delta_displayed,frame.time_relative,frame.number,frame.len,frame.cap_len,frame.marked,frame.ignored,frame.protocols,wlan,wlan.fc.type_subtype,wlan.fc,wlan.fc.version,wlan.fc.type,wlan.fc.subtype,wlan.flags,wlan.fc.ds,wlan.fc.frag,wlan.fc.retry,wlan.fc.pwrmgt,wlan.fc.moredata,wlan.fc.protected,wlan.fc.order,wlan.duration,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,text,wlan.qos.tid,wlan.qos.priority,wlan.qos.bit4,wlan.qos.ack,wlan.qos.amsdupresent,wlan.qos.txop_dur_req,llc,llc.dsap,llc.dsap.ig,llc.ssap,llc.ssap.cr,llc.control,llc.control.u_modifier_cmd,llc.control.ftype,llc.oui,llc.type,wsmpv2,wsmpv2.version,wsmpv2.psid,text,wsmpv2.exten.power_id,wsmpv2.exten.power_len,wsmpv2.txpower,text,wsmp.exten.rate_id,wsmpv2.exten.rate.len,wsmpv2.rate,text,wsmpv2.exten.chan_id,wsmpv2.exten.chan_len,wsmpv2.channel,wsmpv2.wsmelementid,wsmpv2.wsmlength,text,wsmpv2.wsmpcontrol,text,ieee16092.version,ieee16092.contentType,ieee16092.identifiertype,ieee16092.certificate,ieee16092.msgflag,ieee16092.not_supported,ieee16092.use_gen_time,ieee16092.expires,ieee16092.use.location,ieee16092.use_exten_field,ieee16092.psid,ieee16092.length,ieee16092.generation_time,text,text,text,bsm,j2735.BasicSafetyMessage,j2735.msgID,j2735.blob1,j2735.msgCount,j2735.temporaryid,j2735.uniqueid,j2735.dsecond,j2735.pos3D,j2735.pos3D.lat,j2735.pos3D.long,j2735.pos3Delevation,j2735.accuracy,j2735.speed,j2735.heading,j2735.steeringAngle,j2735.accelSet4Way,j2735.accelSet4Way.lon,j2735.accelSet4Way.lat,j2735.accelSet4Way.vert,j2735.accelSet4Way.yaw,j2735.brakeSystemStatus,j2735.size,j2735.width,j2735.length,j2735.safetyExt,j2735.pathHistory,j2735.initialPosition,j2735.utcTime,j2735.year,j2735.month,j2735.day,j2735.hour,j2735.minute,j2735.dsecond,j2735.long,j2735.lat,j2735.itemCnt,j2735.crumbData,j2735.pathHistoryPointSets_04,j2735.status,j2735.vehicleData,j2735.height,j2735.bumpers,j2735.frnt,j2735.rear,j2735.mass,j2735.trailerWeight,j2735.VehicleType03
"Frame 11: 316 bytes on wire (2528 bits), 316 bytes captured (2528 bits)","1","Sep 11, 2013 16:52:05.158500000","0.000000000","1378918325.158500000","0.115908000","0.115908000","0.979823000","11","316","316","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","20",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","254",,"1",,"2","1","3","03:00:03:7c:fa:71:fe:b7:12:69:8b:01:12:80:00:00:00:00:00:00:00:72:be:67:c7:7c:97:9d:83:e6:f9:01:02:20:00:04:12:ce:a5:fb:61:b6:00:00:00:01:02:dd:e7:fe:0d:ee:f8:63:fd:99:2b:22:83:bc:af:44:15:ec:7b:8b:fe:33:bd:1c:e1:b1:71:95:a6:46:ef:25:47","0x02","0","1","0",,"0","32","94","0x0001164ee58c2166",,,"QoS Control","bsm","1","2","1","78","0xa0710123","0x0123",,"1","389387247","-771769595","667","4294967295","57345","0","0x7f","ff:fb:07:d1:32:00:00","-5","2001","50","0","2048","1","200","500","1","1",,,,,,,,"5000",,,"1","3","00:01:7f:fe:a0:00:00:65",,"1","30","1","43","43","34",,"4"
"Frame 12: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:05.245042000","0.000000000","1378918325.245042000","0.086542000","0.086542000","1.066365000","12","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","22",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee58d907c",,,"QoS Control","bsm","1","2","1","79","0xa0710123","0x0123",,"1","389387248","-771769597","667","4294967295","57345","0","0x7f","ff:fb:07:d1:32:00:00","-5","2001","50","0","2048","1","200","500","1","1",,,,,,,,"5100",,,"1","3","00:01:bf:fe:80:00:00:6e",,"1","30","1","43","43","34",,"4"
"Frame 13: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:05.347762000","0.000000000","1378918325.347762000","0.102720000","0.102720000","1.169085000","13","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","24",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee58f227f",,,"QoS Control","bsm","1","2","1","80","0xa0710123","0x0123",,"1","389387248","-771769598","667","4294967295","57346","0","0x7f","ff:fe:07:d1:32:00:00","-2","2001","50","0","2048","1","200","500","1","1",,,,,,,,"5200",,,"1","3","00:01:bf:fe:70:00:00:78",,"1","30","1","43","43","34",,"4"
"Frame 14: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:05.455959000","0.000000000","1378918325.455959000","0.108197000","0.108197000","1.277282000","14","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","26",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee590b4df",,,"QoS Control","bsm","1","2","1","81","0xa0710123","0x0123",,"1","389387248","-771769599","667","4294967295","57345","0","0x7f","ff:fd:07:d1:32:00:00","-3","2001","50","0","2048","1","200","500","1","1",,,,,,,,"5300",,,"1","3","00:01:bf:fe:50:00:00:83",,"1","30","1","43","43","34",,"4"
"Frame 15: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:05.544317000","0.000000000","1378918325.544317000","0.088358000","0.088358000","1.365640000","15","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","28",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5922367",,,"QoS Control","bsm","1","2","1","82","0xa0710123","0x0123",,"1","389387248","-771769602","667","4294967295","57347","0","0x7f","00:02:07:d1:31:00:00","2","2001","49","0","2048","1","200","500","1","1",,,,,,,,"5400",,,"1","3","00:01:bf:fe:3f:ff:00:8c",,"1","30","1","43","43","34",,"4"
"Frame 16: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:05.646804000","0.000000000","1378918325.646804000","0.102487000","0.102487000","1.468127000","16","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","30",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee593b276",,,"QoS Control","bsm","1","2","1","83","0xa0710123","0x0123",,"1","389387248","-771769605","667","4294967295","57345","0","0x7f","ff:fe:07:d1:31:00:00","-2","2001","49","0","2048","1","200","500","1","1",,,,,,,,"5500",,,"1","3","00:01:bf:fe:0f:ff:00:96",,"1","30","1","43","43","34",,"4"
"Frame 17: 316 bytes on wire (2528 bits), 316 bytes captured (2528 bits)","1","Sep 11, 2013 16:52:05.747188000","0.000000000","1378918325.747188000","0.100384000","0.100384000","1.568511000","17","316","316","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","32",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","254",,"1",,"2","1","3","03:00:03:7c:fa:71:fe:b7:12:69:8b:01:12:80:00:00:00:00:00:00:00:72:be:67:c7:7c:97:9d:83:e6:f9:01:02:20:00:04:12:ce:a5:fb:61:b6:00:00:00:01:02:dd:e7:fe:0d:ee:f8:63:fd:99:2b:22:83:bc:af:44:15:ec:7b:8b:fe:33:bd:1c:e1:b1:71:95:a6:46:ef:25:47","0x02","0","1","0",,"0","32","94","0x0001164ee59538c5",,,"QoS Control","bsm","1","2","1","84","0xa0710123","0x0123",,"1","389387250","-771769607","667","4294967295","57346","0","0x7f","00:00:07:d1:31:00:00","0","2001","49","0","2048","1","200","500","1","1",,,,,,,,"5600",,,"1","3","00:02:3f:fd:ef:ff:00:a0",,"1","30","1","43","43","34",,"4"
"Frame 18: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:05.858829000","0.000000000","1378918325.858829000","0.111641000","0.111641000","1.680152000","18","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","34",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee596cee9",,,"QoS Control","bsm","1","2","1","85","0xa0710123","0x0123",,"1","389387250","-771769608","667","4294967295","57347","0","0x7f","00:05:07:d1:32:00:00","5","2001","50","0","2048","1","200","500","1","1",,,,,,,,"5700",,,"1","3","00:02:3f:fd:df:ff:00:ab",,"1","30","1","43","43","34",,"4"
"Frame 19: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:05.944643000","0.000000000","1378918325.944643000","0.085814000","0.085814000","1.765966000","19","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","36",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5983dfc",,,"QoS Control","bsm","1","2","1","86","0xa0710123","0x0123",,"1","389387250","-771769610","667","4294967295","57346","0","0x7f","00:02:07:d1:32:00:00","2","2001","50","0","2048","1","200","500","1","1",,,,,,,,"5800",,,"1","3","00:02:3f:fd:bf:ff:00:b4",,"1","30","1","43","43","34",,"4"
"Frame 20: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:06.043330000","0.000000000","1378918326.043330000","0.098687000","0.098687000","1.864653000","20","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","38",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee599c13e",,,"QoS Control","bsm","1","2","1","87","0xa0710123","0x0123",,"1","389387250","-771769613","667","4294967295","57346","0","0x7f","00:01:07:d1:32:00:00","1","2001","50","0","2048","1","200","500","1","1",,,,,,,,"5900",,,"1","3","00:02:3f:fd:80:00:00:be",,"1","30","1","43","43","34",,"4"
"Frame 21: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:06.148860000","0.000000000","1378918326.148860000","0.105530000","0.105530000","1.970183000","21","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","40",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee59b5b9f",,,"QoS Control","bsm","1","2","1","88","0xa0710123","0x0123",,"1","389387250","-771769615","667","4294967295","57346","0","0x7f","00:00:07:d1:32:00:00","0","2001","50","0","2048","1","200","500","1","1",,,,,,,,"6000",,,"1","3","00:02:3f:fd:60:00:00:c9",,"1","30","1","43","43","34",,"4"
"Frame 22: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:06.245858000","0.000000000","1378918326.245858000","0.096998000","0.096998000","2.067181000","22","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","42",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee59cd5cf",,,"QoS Control","bsm","1","2","1","89","0xa0710123","0x0123",,"1","389387250","-771769618","667","4294967295","57346","0","0x7f","ff:ff:07:d1:32:00:00","-1","2001","50","0","2048","1","200","500","1","1",,,,,,,,"6100",,,"1","3","00:02:3f:fd:30:00:00:d2",,"1","30","1","43","43","34",,"4"
"Frame 23: 316 bytes on wire (2528 bits), 316 bytes captured (2528 bits)","1","Sep 11, 2013 16:52:06.348385000","0.000000000","1378918326.348385000","0.102527000","0.102527000","2.169708000","23","316","316","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","44",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","254",,"1",,"2","1","3","03:00:03:7c:fa:71:fe:b7:12:69:8b:01:12:80:00:00:00:00:00:00:00:72:be:67:c7:7c:97:9d:83:e6:f9:01:02:20:00:04:12:ce:a5:fb:61:b6:00:00:00:01:02:dd:e7:fe:0d:ee:f8:63:fd:99:2b:22:83:bc:af:44:15:ec:7b:8b:fe:33:bd:1c:e1:b1:71:95:a6:46:ef:25:47","0x02","0","1","0",,"0","32","94","0x0001164ee59e68ac",,,"QoS Control","bsm","1","2","1","90","0xa0710123","0x0123",,"1","389387250","-771769620","667","4294967295","57344","0","0x7f","ff:fb:07:d1:32:00:00","-5","2001","50","0","2048","1","200","500","1","1",,,,,,,,"6200",,,"1","3","00:02:3f:fd:10:00:00:dd",,"1","30","1","43","43","34",,"4"
"Frame 24: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:06.448626000","0.000000000","1378918326.448626000","0.100241000","0.100241000","2.269949000","24","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","46",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee59fee6c",,,"QoS Control","bsm","1","2","1","91","0xa0710123","0x0123",,"1","389387250","-771769622","669","4294967295","57345","0","0x7f","ff:fb:07:d1:32:00:00","-5","2001","50","0","2048","1","200","500","1","1",,,,,,,,"6300",,,"1","3","00:02:3f:fc:f0:01:00:e7",,"1","30","1","43","43","34",,"4"
"Frame 25: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:06.547054000","0.000000000","1378918326.547054000","0.098428000","0.098428000","2.368377000","25","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","48",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5a171aa",,,"QoS Control","bsm","1","2","1","92","0xa0710123","0x0123",,"1","389387248","-771769625","669","4294967295","57344","0","0x7f","ff:fb:07:d1:32:00:00","-5","2001","50","0","2048","1","200","500","1","1",,,,,,,,"6400",,,"1","3","00:01:bf:fc:c0:01:00:f0",,"1","30","1","43","43","34",,"4"
"Frame 26: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:06.646083000","0.000000000","1378918326.646083000","0.099029000","0.099029000","2.467406000","26","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","50",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5a2f446",,,"QoS Control","bsm","1","2","1","93","0xa0710123","0x0123",,"1","389387248","-771769628","669","4294967295","57345","0","0x7f","ff:fd:07:d1:32:00:00","-3","2001","50","0","2048","1","200","500","1","1",,,,,,,,"6500",,,"1","3","00:01:bf:fc:90:01:00:fa",,"1","30","1","43","43","34",,"4"
"Frame 27: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:06.745534000","0.000000000","1378918326.745534000","0.099451000","0.099451000","2.566857000","27","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","52",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5a47aeb",,,"QoS Control","bsm","1","2","1","94","0xa0710123","0x0123",,"1","389387248","-771769632","669","4294967295","57345","0","0x7f","ff:fe:07:d1:32:00:00","-2","2001","50","0","2048","1","200","500","1","1",,,,,,,,"6600",,,"1","3","00:01:bf:fc:50:01:01:04",,"1","30","1","43","43","34",,"4"
"Frame 28: 316 bytes on wire (2528 bits), 316 bytes captured (2528 bits)","1","Sep 11, 2013 16:52:06.858877000","0.000000000","1378918326.858877000","0.113343000","0.113343000","2.680200000","28","316","316","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","54",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","254",,"1",,"2","1","3","03:00:03:7c:fa:71:fe:b7:12:69:8b:01:12:80:00:00:00:00:00:00:00:72:be:67:c7:7c:97:9d:83:e6:f9:01:02:20:00:04:12:ce:a5:fb:61:b6:00:00:00:01:02:dd:e7:fe:0d:ee:f8:63:fd:99:2b:22:83:bc:af:44:15:ec:7b:8b:fe:33:bd:1c:e1:b1:71:95:a6:46:ef:25:47","0x02","0","1","0",,"0","32","94","0x0001164ee5a61101",,,"QoS Control","bsm","1","2","1","95","0xa0710123","0x0123",,"1","389387248","-771769633","669","4294967295","57347","0","0x7f","00:03:07:d1:32:00:00","3","2001","50","0","2048","1","200","500","1","1",,,,,,,,"6700",,,"1","3","00:01:bf:fc:40:01:01:0f",,"1","30","1","43","43","34",,"4"
"Frame 29: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:06.942926000","0.000000000","1378918326.942926000","0.084049000","0.084049000","2.764249000","29","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","56",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5a77832",,,"QoS Control","bsm","1","2","1","96","0xa0710123","0x0123",,"1","389387248","-771769637","670","4294967295","57345","0","0x7f","00:01:07:d1:32:00:00","1","2001","50","0","2048","1","200","500","1","1",,,,,,,,"6800",,,"1","3","00:01:bf:fc:00:02:01:18",,"1","30","1","43","43","34",,"4"
"Frame 30: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:07.042782000","0.000000000","1378918327.042782000","0.099856000","0.099856000","2.864105000","30","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","58",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5a8ff6d",,,"QoS Control","bsm","1","2","1","97","0xa0710123","0x0123",,"1","389387248","-771769638","670","4294967295","57346","0","0x7f","00:01:07:d1:32:00:00","1","2001","50","0","2048","1","200","500","1","1",,,,,,,,"6900",,,"1","3","00:01:bf:fb:f0:02:01:22",,"1","30","1","43","43","34",,"4"
